26/04/2018 07:51,"Tesla's head of Autopilot leaves, ex-Apple exec to succeed"
26/04/2018 11:28,"BRIEF-Kynikos' Chanos Says is short Tesla, Dunkin Brands, Restaurant Brands - CNBC"
26/04/2018 16:33,Tesla Autopilot chief leaves to join Intel
26/04/2018 19:42,Musk's 'no new capital' promise faces scrutiny when Tesla reports results
26/04/2018 23:47,Tesla's board against proposal to require independent chairman
02/05/2018 06:44,Nikola Motor sues Tesla alleging design patent violation
02/05/2018 20:21,Tesla Model 3 production target on track
02/05/2018 20:25,U.S. safety agency: prior probe did not assess 'effectiveness' of Tesla Autopilot
02/05/2018 20:29,BRIEF-Tesla Reports Q1 GAAP Net Loss Of $4.19 Per Share
02/05/2018 21:31,Breakingviews - Tesla speeding toward capital raise crunch time
02/05/2018 22:59,U.S. safety agency says 'did not assess' Tesla Autopilot effectiveness
02/05/2018 23:58,Design patent case against Tesla holds no truck with experts
03/05/2018 12:58,Tesla faces angry Wall Street as CEO Musk snubs analysts on call
03/05/2018 14:29,"The price of Musk cutting off analysts? For Tesla, it's $2 billion"
03/05/2018 18:46,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers"
03/05/2018 20:27,Hedge fund heaps criticism on Tesla after Musk's conference call
03/05/2018 20:33,"RPT-Investor who mesmerized Musk on conference call opened ""Pandora's box"""
04/05/2018 00:33,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street"
04/05/2018 19:01,Factbox: Musk seeks to soothe Wall Street nerves after snub
07/05/2018 10:27,BRIEF-Tesla Says We Continually Evaluate Capital Expenditure Needs & May Raise Additional Capital To Fund Growth Of Business
08/05/2018 17:18,"Audi eyes 800,000 electric and hybrid car sales in 2025"
08/05/2018 22:36,Tesla offers Fremont factory to boost liquidity -IFR News
09/05/2018 12:40,"BRIEF-CTW Investment Urges Tesla Shareholders To Vote Against Re-Election Of Directors Antonio Gracias, Kimball Musk, And James Murdoch"
09/05/2018 23:20,U.S. safety board probes fatal Tesla accident in Florida
10/05/2018 08:42,BRIEF-Panasonic CEO Says Could Jointly Produce EV Batteries With Tesla In China
10/05/2018 10:51,Japan's Panasonic says it could make batteries with Tesla in China
10/05/2018 11:17,Autopilot was not engaged during Florida Model S crash -Tesla
11/05/2018 01:16,BRIEF-Tesla CEO Musk Says Planning To Launch Tesla In Turkey Later This Year - Tweet
11/05/2018 10:57,U.S. safety agency reviewing fatal Tesla crash in Florida
11/05/2018 16:59,BRIEF-Tesla's Musk Says Co To Enable Orders End Of Next Week For Dual Motor AWD & Performance
12/05/2018 01:02,"Tesla engineering head, Doug Field, takes break from company"
13/05/2018 21:33,Tesla executive Schwall leaves for Alphabet's Waymo - WSJ
13/05/2018 23:37,Tesla executive Schwall joins Alphabet's Waymo
14/05/2018 12:28,Tesla registers Shanghai electric car firm ahead of ownership rule change
14/05/2018 13:10,"BRIEF-Tesla Considered Adding Eye Tracking,Steering-Wheel Sensors To Autopilot System - WSJ"
14/05/2018 14:32,"BRIEF-Elon Musk Tells Employees That Tesla Will Undergo A Management Restructuring, According To Memo - WSJ Reporter Tweet"
14/05/2018 14:59,BRIEF-Tesla CEO Elon Musk Tells Employees In A Memo That Company Will Undergo A Management Restructuring - Spokesman
14/05/2018 23:05,Musk says 'thorough reorganization' underway at Tesla
15/05/2018 13:25,"BRIEF-Tesla Model 3 Production To ?Likely Exceed? 500 Cars Per Day This Week, Says Elon Musk - Electrek"
15/05/2018 18:52,Tesla plans six-day stoppage at factory for assembly line fixes: sources
15/05/2018 20:25,Tesla executive departures since 2016
15/05/2018 20:27,Factbox: Tesla executive departures since 2016
15/05/2018 20:27,Tesla to produce more than 500 Model 3s per day this week: Electrek
15/05/2018 21:23,Tesla loses two top executives at energy unit - Bloomberg
16/05/2018 02:23,Proxy adviser Glass Lewis opposes Tesla board renominations
16/05/2018 02:27,Tesla loses two top executives at energy unit: Bloomberg
16/05/2018 02:27,Proxy adviser Glass Lewis opposes Tesla board renominations
16/05/2018 15:11,Meet Tesla's new bondholder: Billionaire George Soros
16/05/2018 23:07,BRIEF-Kidman Resources Enters Binding Lithium Hydroxide Offtake Agreement With Tesla
16/05/2018 23:13,Australia's Kidman Resources to supply lithium hydroxide to Tesla Inc
17/05/2018 00:43,George Soros' bet on Tesla could see other investors follow suit
17/05/2018 03:14,Australia's Kidman Resources to supply lithium for Tesla cars
18/05/2018 11:40,Mercedes-Benz to make Tesla-rivalling electric compact car
18/05/2018 14:04,Mercedes-Benz to make Tesla-rivalling electric compact car
19/05/2018 02:52,Proxy adviser ISS recommends votes against two Tesla directors
19/05/2018 07:40,"ISS sides against two Tesla directors, backs split of Musk's roles"
21/05/2018 10:00,"RPT-UPDATE 1-ISS sides against two Tesla directors, backs split of Musk's roles"
21/05/2018 14:45,Model 3 price hype helps Tesla shares bounce
21/05/2018 16:49,Tesla's Model 3 review falls short of Consumer Reports endorsement
21/05/2018 16:55,BRIEF-Tesla Issues Response To Consumer Reports' Model 3 Review
21/05/2018 16:56,Tesla's Model 3 review falls short of Consumer Reports endorsement
21/05/2018 16:59,BRIEF-Consumer Reports Says Tesla Model 3 Falls Short Of A CR Recommendation
21/05/2018 23:22,Tesla Model 3 fails to get Consumer Reports nod due to 'big flaws'
22/05/2018 10:34,BRIEF-Musk Says Looks Like Tesla Model 3 Braking Weakness Can Be Fixed With Firmware Update
22/05/2018 10:37,"Tesla's Musk admits Model 3 braking flaw, promises fix"
22/05/2018 19:17,"BRIEF-Tesla Hires Snap's VP Of Monetization, Stuart Bowers, To Be Co's VP Of Engineering - Cheddar"
22/05/2018 19:27,"BRIEF-Tesla Says Snap's Stuart Bowers Is Joining Co As VP, Engineering"
22/05/2018 19:56,BRIEF-Snap Says Stuart Bowers Will Be Leaving Co To Join Tesla
22/05/2018 20:07,CORRECTED-Snap's Stuart Bowers joins Tesla as VP of engineering
22/05/2018 21:13,Tesla hires Snap exec as engineering VP
22/05/2018 23:24,Consumer Reports to retest Tesla Model 3 after brake fix
23/05/2018 10:51,"Tesla trims up to $14,000 off Model X in China after tariff cuts"
23/05/2018 11:37,REFILE-Consumer groups ask U.S. agency to probe Tesla 'Autopilot' ads
23/05/2018 12:20,Tesla Model 3 registrations zip past rivals in California
23/05/2018 14:57,Consumer groups ask U.S. agency to probe Tesla 'Autopilot' ads
23/05/2018 17:49,Tesla shares poised to rise after 'fever pitch' of bad news - analyst
23/05/2018 20:44,Tesla shares seen rising despite 'fever pitch' of bad news: analyst
24/05/2018 16:24,Union accuses Tesla CEO Musk of threatening workers
24/05/2018 17:47,UAW accuses Musk of threatening Tesla workers over unionization
24/05/2018 20:18,"Tesla's Musk bashes media, proposes credibility check"
25/05/2018 18:22,UPDATE 1-Tesla hires new chief financial officer for China
25/05/2018 18:23,Tesla hires new chief financial officer for China
25/05/2018 21:02,Tesla agrees to settle class action over Autopilot billed as 'safer'
25/05/2018 21:18,Exclusive: Tesla flies in new battery production line for Gigafactory
26/05/2018 01:05,Tesla seeks to dismiss securities fraud lawsuit: U.S. court document
30/05/2018 13:51,Tesla hits parked California police vehicle; driver blames 'Autopilot'
30/05/2018 16:31,Consumer Reports now recommends Tesla's Model 3
30/05/2018 21:17,Consumer Reports recommends Tesla's Model 3 after braking fix
04/06/2018 11:07,Big Tesla investors look like firewall for Elon Musk
04/06/2018 12:29,Enphase Energy names former Tesla executive as CFO
05/06/2018 22:00,Tesla shareholders defeat proposal to separate Musk's roles
06/06/2018 03:15,Tesla 'quite likely' to meet Model 3 goal; Musk remains chairman
06/06/2018 08:12,World's top wealth fund opposed Musk's double role at Tesla
06/06/2018 13:37,"US STOCKS SNAPSHOT-Wall St opens higher, Nasdaq ticks to another record"
06/06/2018 13:42,Tesla shares rise as Musk says Model 3 set to hit target
06/06/2018 14:31,"US STOCKS-Tech stocks mixed after recent surge; banks lift S&P, Dow"
06/06/2018 16:12,US STOCKS-Banks lift S&P; Tesla drives Nasdaq to record high
06/06/2018 18:52,Tesla shares rise as Musk says Model 3 set to hit target
07/06/2018 04:03,"Daimler fights Tesla, VW with new electric big rig truck"
08/06/2018 18:12,Porsche to name all-electric model Taycan
08/06/2018 21:25,"Shareholder lawsuit attacks Musk's pay, seeks to overhaul Tesla board"
11/06/2018 15:43,"Tesla's Autopilot to get ""full self-driving feature"" in August"
11/06/2018 20:43,Tesla's Autopilot to get 'full self-driving feature' in August
12/06/2018 01:06,Worker testifies that Tesla stopped him from organizing union
12/06/2018 02:14,Worker testifies that Tesla stopped him from organizing union
12/06/2018 17:47,Tesla to cut 9 pct of jobs - Bloomberg
12/06/2018 19:35,CORRECTED-UPDATE 2-Tesla cuts 9 percent of workforce in search for profit
12/06/2018 20:11,Tesla short sellers $2 bln in the red for June as shares soar
12/06/2018 20:15,Tesla short sellers $2 billion in the red for June as shares soar
12/06/2018 21:08,Breakingviews - Tesla job cull is more signal than maneuver
13/06/2018 00:09,Tesla cuts 9 percent of workforce in search for profit
13/06/2018 20:25,"Elon Musk buys 72,500 of Tesla shares"
18/06/2018 19:49,U.S. regulator to send observer for Tesla probe of Model S fire
19/06/2018 19:20,CEO Musk emails staff alleging employee 'sabotage'
20/06/2018 12:49,Tesla's Musk says Germany a front runner for Europe Gigafactory
20/06/2018 17:00,Tesla accuses former employee of hacking and transferring data
22/06/2018 15:57,Tesla suffers fire Thursday at Fremont campus
22/06/2018 18:44,Exclusive: Tesla to close a dozen solar facilities in nine states - documents
22/06/2018 19:52,"Tesla recycling machine catches fire at Fremont, California campus"
26/06/2018 20:28,Battery in fatal Tesla crash in Florida reignited twice -NTSB report
26/06/2018 23:47,Battery in fatal Florida Tesla crash reignited twice: NTSB report
28/06/2018 03:10,REFILE-Panasonic flags battery shortages as Tesla Model 3 output picks up
28/06/2018 14:51,Panasonic flags battery cell shortages as Tesla Model 3 output picks up
29/06/2018 18:18,"Tesla lagging on Model 3 production, workers say"
02/07/2018 03:38,Panasonic would consider additional investment in Tesla's Gigafactory if requested -exec
02/07/2018 05:22,Panasonic to consider more investment in Tesla's Gigafactory if asked: executive
02/07/2018 10:01,"Exclusive: Tesla hits Model 3 manufacturing milestone, hours after deadline - factory sources"
02/07/2018 13:10,"Tesla hits 5,000 Model 3 production target"
02/07/2018 17:24,Tesla shares fall after automaker hits production milestone
02/07/2018 18:48,Tesla shares fall after automaker hits production milestone
02/07/2018 20:51,Tesla engineering head Doug Field steps down
03/07/2018 00:31,Tesla's all-nighter to hit production goal fails to convince Wall Street
03/07/2018 12:02,"CORRECTED-RPT-Shouting CEO, changing rules: inside Tesla's Model 3-building sprint"
03/07/2018 12:02,"CORRECTED-Shouting CEO, changing rules: inside Tesla's Model 3-building sprint"
03/07/2018 20:35,"Tesla shares skid further on concern over Model 3, report on brake test"
03/07/2018 23:58,"Shouting CEO, changing rules: inside Tesla's Model 3-building sprint"
05/07/2018 18:42,REFILE-California agency opens third probe into Tesla's Fremont factory
06/07/2018 17:16,California agency opens third probe into Tesla's Fremont factory
09/07/2018 13:27,Norway denies holding up Tesla move to improve service
10/07/2018 11:46,"Tesla to open plant in Shanghai with annual capacity of 500,000 cars -local media"
10/07/2018 12:45,Tesla moves first to hike prices in China as trade war hits car makers
11/07/2018 01:17,Tesla goes big in China with Shanghai plant
11/07/2018 12:50,"After Tesla deal, Shanghai to speed up cancellation of foreign ownership limits"
12/07/2018 13:47,"Tesla delivers 200,000 cars, tax credit for future buyers to be lower"
12/07/2018 15:40,"Tesla hits 200,000 cars, meaning lower tax credit for buyers"
16/07/2018 18:47,Tesla shares fall 3.5 pct after CEO Musk abuses British diver
16/07/2018 21:31,Breakingviews - Elon Musk outburst puts Tesla board on the spot
17/07/2018 04:28,Tesla shares fall after CEO Musk abuses British caver
17/07/2018 15:04,Tesla Model 3 is most profitable electric car: consultant
17/07/2018 15:08,"British caver says he approached by U.S., British lawyers over Musk's comments"
18/07/2018 12:35,"Germany forces 1,050 Tesla owners to forgo electric car bonus"
18/07/2018 13:06,Tesla's Musk apologizes for comments on British caver
18/07/2018 15:19,"Germany forces 1,050 Tesla owners to forgo electric car bonus"
20/07/2018 01:54,Exclusive: Tesla's battery maker suspends cobalt supplier amid sanctions concern
23/07/2018 11:11,Tesla shares drop after report on supplier talks
23/07/2018 19:08,Tesla says supplier discount request was for ongoing projects
27/07/2018 18:31,Interactive Brokers increases margin requirement for Tesla
30/07/2018 15:10,Tesla explores building Gigafactory in Europe  - WSJ
30/07/2018 16:21,Tesla explores building Gigafactory in Europe: Wall Street Journal
31/07/2018 11:06,Panasonic expects Tesla battery biz to contribute to profit as early as October
01/08/2018 09:33,Tesla plans to invest $5 bln building factory in China - Bloomberg
01/08/2018 10:27,Greenlight's bet against Tesla crashes fund's second-quarter returns
01/08/2018 14:54,Tesla plans to raise funds for its China factory: Bloomberg
01/08/2018 17:14,Tesla second-quarter report could be an $850 million boon or bane for short-sellers
01/08/2018 20:15,Tesla expects to hit more than 6000/week Model 3 production rate
01/08/2018 20:28,UPDATE 1-Tesla expects to hit more than 6000/week Model 3 production rate
01/08/2018 22:44,Breakingviews - Elon Musk ekes out Tesla breathing space
01/08/2018 23:06,Tesla will tap local debt to fund $2 bln Shanghai Gigafactory -Musk
01/08/2018 23:24,Tesla will tap local debt to fund $2 billion Shanghai Gigafactory: Musk
01/08/2018 23:36,Tesla flags promise of profit as Model 3 production steadies
02/08/2018 12:54,"Tesla shares jump after cash burn worries abate, Musk apologizes to Street"
02/08/2018 20:30,"CORRECTED-UPDATE 2-Tesla shares spike, dealing short-sellers a $1.1-billion loss"
02/08/2018 20:39,"Tesla shares surge as investors embrace cash comments, Musk apology"
02/08/2018 21:58,"Tesla shares spike, dealing short-sellers a $1.7 billion loss"
07/08/2018 09:17,Tesla starts hiring for new $2 bln Shanghai plant
07/08/2018 16:41,Saudi sovereign fund builds 3 to 5 percent stake in Tesla: FT
07/08/2018 17:23,Saudi sovereign fund PIF has bought a below 5 percent stake in Tesla: source
07/08/2018 18:03,Tesla starts hiring for new $2 billion Shanghai plant
07/08/2018 18:12,"CORRECTED-UPDATE 3-Elon Musk considers taking Tesla private in tweet, shares rise"
07/08/2018 18:16,Tesla shares halted after Musk tweet about going private
07/08/2018 18:26,Tesla shares halted after Musk tweet about going private
07/08/2018 18:28,Tesla options bulls reap windfall on Musk's going private tweet
07/08/2018 19:44,FULL TEXT-Tesla statement on potential deal to go private
07/08/2018 19:50,Tesla statement on potential deal to go private
07/08/2018 21:32,"UPDATE 3-Tesla call options soar on Musk tweet, short-sellers hit"
07/08/2018 21:53,Tesla buyout would add to year of pain for short-sellers
07/08/2018 22:18,"Tesla call options soar on Musk tweet, short-sellers hit"
07/08/2018 22:40,Breakingviews - Tesla buyout would need to go short on leverage
07/08/2018 23:30,Musk plan to privatize Tesla pushes $2.3 bln of debt above conversion price
07/08/2018 23:35,Musk plan to privatize Tesla pushes $2.3 billion of debt above conversion price
08/08/2018 00:35,"Elon Musk says taking Tesla private is 'best path,' shares jump"
08/08/2018 10:00,RPT-INSIGHT-Inside Tesla's troubled New York solar factory
08/08/2018 11:00,RPT--Elon Musk's Tesla buyout would reengineer take-private deals
08/08/2018 12:23,RPT-Musk plan to privatize Tesla pushes $2.3 bln of debt above conversion price
08/08/2018 12:26,Inside Tesla's troubled New York solar factory
08/08/2018 12:28,Elon Musk's Tesla buyout would reengineer take-private deals
08/08/2018 13:04,Wall Street sees funding hurdle to Musk's plan to take Tesla private
08/08/2018 13:12,Tesla's board says Musk started go-private talks last week
08/08/2018 20:27,A look at Tesla's nine-member board
08/08/2018 21:43,SEC examining Musk's tweets on taking Tesla private: WSJ
09/08/2018 13:00,Musk's Tesla buyout plan could test Wall Street's nerves
09/08/2018 18:30,Tesla shares fall as investors await Musk's funding plan
09/08/2018 18:30,Is SpaceX the model for a private Tesla?
09/08/2018 18:40,Breakingviews - Viewsroom: Tesla?s wild and crazy ride
09/08/2018 18:48,SEC intensifying Tesla probe - Bbg
09/08/2018 18:50,Breakingviews - Tesla gets a lesson in buyout realities
09/08/2018 20:54,"Tesla shares fall 5 percent on Wall Street skepticism, SEC probe reports"
10/08/2018 15:46,Tesla short-sellers back in force as shares remain shaky
10/08/2018 18:27,"Doug Field, former Tesla engineering chief, returns to Apple"
10/08/2018 19:55,Timeline: Main events in Tesla's history as a public company
10/08/2018 20:32,Exclusive: Tesla's board seeking more information on Musk's financing plan - sources
10/08/2018 22:50,Tesla CEO Musk accused in lawsuit of defrauding shareholders
11/08/2018 01:03,"Lawsuits accuse Tesla's Musk of fraud over tweets, going-private proposal"
12/08/2018 20:20,Exclusive: Saudi Arabia's PIF has shown no interest in bankrolling Tesla buyout - sources
13/08/2018 04:00,"Tesla's slow disclosure raises governance, social media concerns"
13/08/2018 13:14,Musk says Saudi fund expressed support for taking Tesla private
13/08/2018 21:14,"Tesla's slow disclosure raises governance, social media concerns"
13/08/2018 21:53,Elon Musk just made it easier for shareholders to sue Tesla for fraud
13/08/2018 22:00,COLUMN-Elon Musk just made it easier for shareholders to sue Tesla for fraud: Frankel
14/08/2018 01:15,"Musk says working with Silver Lake, Goldman on proposal to take Tesla private"
14/08/2018 02:02,Keeping Tesla shares may not be an option for some big funds
14/08/2018 02:02,Tesla short sellers trim exposure but stay the course
14/08/2018 02:02,"Musk says working with Silver Lake, Goldman on proposal to take Tesla private"
14/08/2018 02:02,Major Tesla owner Fidelity trimmed stake last quarter: SEC filing
14/08/2018 04:20,"Musk says Silver Lake, Goldman advising on taking Tesla private"
14/08/2018 11:00,RPT-Keeping Tesla shares may not be an option for some big funds
14/08/2018 12:42,"Tesla forms special committee, has no formal proposal from Musk"
14/08/2018 15:57,CORRECTED-UPDATE 2-Tesla forms three-member panel to decide on any Musk deal
14/08/2018 19:50,Breakingviews - Tesla is risky vehicle for Saudi reform drive
14/08/2018 20:03,Deals of the day-Mergers and acquisitions
14/08/2018 20:09,Major Tesla shareholders trimmed stakes last quarter -filings
15/08/2018 00:53,Major Tesla shareholders trimmed stakes last quarter: filings
15/08/2018 00:53,A look at Tesla's nine-member board
15/08/2018 09:49,Saudi fund may only play minor part in Musk's $72 billion Tesla plan: bankers
15/08/2018 12:46,"Musk bid for Tesla: no formal offer, no firm deals with advisers"
15/08/2018 15:03,U.S. SEC subpoenas Tesla over Musk's tweets -Fox News
16/08/2018 02:46,"Tesla, Musk face SEC wrist slap at worst, experts say"
16/08/2018 04:18,SEC scrutiny of Tesla grows as Goldman hints at adviser role
16/08/2018 09:30,"Tesla, Musk face SEC wrist slap at worst, experts say: Frankel"
16/08/2018 11:00,"RPT-COLUMN-Tesla, Musk face SEC wrist slap at worst, experts say: Frankel"
16/08/2018 15:15,"Tesla on track to make 8,000 Model 3s per week, Evercore says"
16/08/2018 20:30,SEC pressing Tesla directors for details on communications with Musk - WSJ
16/08/2018 20:57,Breakingviews - Revamped U.S. deal reviews are skid risk for Tesla
16/08/2018 21:12,SEC pressing Tesla directors for details on communications with Musk: Wall Street Journal
16/08/2018 21:48,First crack at Musk could give top Tesla funds an edge
17/08/2018 00:30,Whistleblower accuses Tesla of spying on employees at Gigafactory -attorney
17/08/2018 02:13,Whistleblower accuses Tesla of spying on employees at Gigafactory: attorney
17/08/2018 05:03,"Tesla's Musk says no plans to relinquish chairman, CEO roles - NYT"
